Unnamed: 0,file,text,edited
1313,dirlkit-hpdsuln.wav-1635.wav,مخلطهينا معشيافر أو الخدامه كلشي متساوي بحال نهار الحساب القيامة قامت عليهم الحيا كل واحد فيهم بين إدين عبابو العسكر من الول كيبان ليك حاقضين على صحاب اللعاقه لبان ليهم لا هبدشي لعبه ولا دايرف عنقو شي حاجه ساهوية التمن كيحيدوها ليه جمعو لماكن ديال تاب بسناس لخ,
1314,dirlkit-hpdsuln.wav-1602.wav,إلا و راه كنت سنا رجاليه غادي يجيو فيأي الحضا وراه ربعين كامليو أو عازين كتر منا ألف عاد سكري مدرب مزيان أو سبعان نسلاحات راه وجت كلشي مع الجينيرال أو القضية مظمونه نقز الكولوني القاضير كاليه بان لي نت غير كتريكل نقيلا براه خص بنادم يوجد ليه صحاب ليك  خارج تصيد قنيه ولا كيفما كان الحال أنا مامتاف,
1315,dirlkit-quvxaym.wav-3004.wav,نا باصف جرينا للدارنا وخوتيه باش نشوفو شنو جرات ما لقينا المو تزكلات الوالد ت أش كان مع أخويا الكبير عبد الله في طريقو لدار الطيهاف الوالد كان حس بالأمان هنا فيالخرطوم مدرجد أنه لا عند روتين واحد مبقاش كيبدل فلا مع واعد على هود الأجرائات الوئقائة وعلى مكيبان أن الأعداء ديال أو عطاحو ليه على هاد لبروكرام,
1316,dirlkit-hpdsuln.wav-1601.wav,راضة فاش دخلو لغابة هبطومن طونوبيلات أوبدا عبابو الكلام سمحو ليا لخوت ولكن راه كان ضرور نكدب عليكم باش نجيبكم الهنا اليوم عدميلات ديال المالك أو الشخصيات المهمة كاملة حاضره في القصر ديال الصخيرات أو باش نستاغ لهاد الفرصة دالخفلة قررت أنا أوالجينيرال المدبوح ندير,
1317,dirlkit-hpdsuln.wav-1945.wav,قبورا فاش لاحونه فيعشرين فبراير نزلات علينا موصيبة خرى طفاطر اروح ديال خونا لعيدي لي مات بطريقة مختلفة على كاع الي قبلو سيمانه الماجيان عودة عليكم الحاصل أوما فيه خلاه أبا العنقه لونعيدهمومي نعمرأل في كتاب,
1318,dirlkit-hpdsuln.wav-1737.wav,ربعه أو عشرين ساعة من تنفيد شنو هاد تخربق راه واض حوضوح اشمس بالي هدا نقيلب كلت ليه واش بغيتي نجاوب كامو جينيرال بلات أحفوض كالي نت فداري ماشي فدوزيام بيرو مجبتكلهنا إلا باغي نعرف الحقيقة متخاف والو أنا عطيك كلمه دشارف عطاني الكارط بلونش وأنا نكول ليه,
1319,dirlkit-honnbdk.wav-951.wav,جرني شاف شومبري من كتفي أو كالي عاود لسيدنا بورامين المشكيل ديالك خوكم مخربق الساني كاين سقلي ف سقفظ فميه بالخلها أو الهدره كت خرج لي بتقاطر شرحت ليه شنو كاين كالي ومن بعد إلا كنتي ماسيحي تقدر تكون دبرتي عليهم فسلاع ولا شي بلن شنو زعما باش فايتهم دار عند الكارديا أوكاليه سداك الباب قبل ما يسد الكارضيان الباب دار بورامن الناس أو كاليهم مشوفو,
1320,dirlkit-hpdsuln.wav-2071.wav,ديالو أودعنا بالعناق الحار فاش وقف فيباب الغالو شعل شميعة أو دخل لعندو قرب منو أو ع نقومه طلقوش المدة طويله تفركع باللبكه أو طلب اسماحه أو لعفو أوهشنو كالليهسمحليها خويا لغالو أو صفح,
1321,dirlkit-hpdsuln.wav-1767.wav,أومبقيتش غير داك الربو الي كتبرك ليه على البوطونو وكاين ف فدبلا ماي فكر ولكن وليت كان شد العكس مع أي حاجه كتجي من الفوق هنا بديت كنحقده على كيف كنت كامبو من قبل كنت دي ما كانشد شيكوان أو كن فكر فالحيا دزبل لي كنت عايش من قبل أو شحال من مرة كنت كالو مراسي أو بدموأ على من نظرة لي كنت كنشوف بهال,
1322,dirlkit-honnbdk.wav-1137.wav,ا مكيبانش كل مادازو شي يامات كيديوه جوج دراري دوشو ليه مكيتعنت تشمعاهم درويهش مفيش صدار كيعاودو يغطيو يردو البلاصتو تيريح أون فاس معايا هادي تلت شهر باش نقصت الماكله ليك هتجيب لينا الإدار هاد الحبس داكشي قليل بزاف من قبل ك غنكل واحد كي جاي فحقو جوج خبزات فيالنهار دابا كلها ربعه الحباسه كيقصمو خبزه وحدهو,
1323,dirlkit-honnbdk.wav-1435.wav,ما كيتطرح كنجاوب عليه بصراحة وأو كنجيبها فعظامي إلا جيت نكدب عليه نكوليه شي تنظيم غادي نزيد نقوده سؤال  معندكش فيه ليزوبسيو والو كتليه والله ما منتسب لشي جماعة ولا شي تنظيم كالي نتا ولدين مك,
1324,dirlkit-erlatsw.wav-792.wav,نديه فياصباح من هنا ديريكت لجمع يصلو عليه الدار ويدفنوه فاش تخلت لدار كانت فيتها طناتش داليل لقيت مهم لبسينا العيالات البيض من رسه تا لى رجليها باب الدار منترع شي داخل شي خارت لي طلاقيت معاها كيعزيني أو كيواسي فيا كاين كاع ليك ي يتصنطاح و كيسولني شنو رجرا ليه ولا كيفاش حتمت,
1325,dirlkit-hpdsuln.wav-2208.wav,هو كيدويو أنا كنحسب الورضة ك تحل منت حد رجلي عدغام يتقالو علي وحسيت براسيه أو سطعجاجة كتلعبي جمعت السوفل أو كلت ليه راني ماشي من صحاب الحق العام شافر ولا واخد رشوى باش يخصني نديماج راه تحكم علي في القضية دسخيرات ل لا قلوى لاكتر رد عليا شوف,
1326,dirlkit-agttghs.wav-121.wav,ريع وشدي طاكسي ديراكسيو للحومه اشفور كيطحن في الكودرون أو و كيدندن مع خربوشا اللي كطحن في القايض أو كا اجيفه يقتا لخوتو أو محل الحرام عمر الظالم ميرح سالم النقطة المشتركة بين خربوشو بين هاد لعبد اضاعف هو ظلم هي بالعيوط طريطاتو وأنا,
1327,dirlkit-honnbdk.wav-936.wav,ين داير روينه ولكن متصوقتش بقى داكشي مظبوب عندي أو زايدون معمر كان عندي مع انشارة ديال اللخبار جاواب بداكخينا كت ليها ودي راه كنت ففرنسا ما فراسي ميتعاود بدا كيبرد فيا عصبر هدا راها متحان من عند الله و داكشي شعلي كتليهاش دغخل والدين مي أنا في هاد الفيلم كامل راني مسيحي ماشي مسلم و مولحيد مكان أمن بوالو كاع هدي تاني مرة,
1328,dirlkit-rtebocg.wav-3401.wav,نسولو وارجع عليها الإحساس بداتي غت ليه جا واحد صاحبي زورني وحكا عليه شنو جرها المراتي من هاد النهار مبقيتش مصوق مع زاعل واش هناعيهش ولا الموت ولو عندي بحال بحال مبقيتش كان خاف من اللموت غير هو مغادي نوداع من هاد الحاياط تا أناخد حقي من دوك ثلاته هاد الرجال أنا عمراتي يالله شورق لال باش تزوجنو,
1329,dirlkit-honnbdk.wav-1011.wav,كيعجبونا عيطو ليه اشيغ كيتنازل على داك اللقاب ديال ادكتور بكلتها وعضوع كان تيشربني لما واحد الكونفيتير امهم اسيد كان داير معايا زوان صراحة بدا كيعاود لي لخبيرات اللي وصلات من البلوكات الاخرين كنا واحد أو تسعين واحد لي جابونا ف الكامل لوات مات و تلاته فيساحة اللولى اللي ستقبلو نا فيها أو الوقت لي كنت مغيف فيه تشوفه أو عشرة خرين بداك اجرح الي طحل ليهم الحموم جوج ديال الدراري تشلو كلاو ادق ف ل,
1330,dirlkit-honnbdk.wav-1178.wav,ختل تلاثه دراري من البرومو ديالو هيا خمسه فالطوطال شعلهات بولا حمرا فاراس ديال باالحوسين شي حاجه ماشي هي هديك عيط على هدوك جوج طبا الي عندنا من البرومو ديال داكخينا كاليهم شوف لخوت راه مباغيش نكدب عليكم ولكن راتعي بانلي بلي طبيبالحبس بدا فالبلوكات لاخرين أو غادي يساليه هنا كانتم,
1331,dirlkit-erlatsw.wav-529.wav,كلهز بلا طاحط للي فالبال كنوجت ليها ش يكدبها فاسطفو تقدر دوس بلاصه أو سفر وندال تصنطيح لي يقدر يصوفي عني فبحال هد الحالات هدشي لابقا ميتصوفه بعده فهاد اللحظه بطبط زمان كان شهد الكوان خافشي رجليه فمانطا كيتفرجو حاط هده لكليا بطحك خاري علي أو كيكول مع راسو داب هد خي,
1332,dirlkit-quvxaym.wav-3006.wav,ربعه ديال الرجال مسلحين نقدرو يدخلو للا منطقة عندنا بالنهار سطاسيونا و طنوبيل تحت شجره مقابلة الدار الضيافه أو ريحفها أو صراحة معرفتش كيفاش معاقوش بيهم وهاد سكتور فين ساكنين بزاف ديال ديبلوماسيين أو مسؤولين في الحكومه و عندهم مسؤولين أمنيين خاصين بيهم دونك ربعه دالرجال تسناو الوالظ باش يوصل لدار الضرافة كيف عادتو ولكن عطلو خويا عب,
1333,dirlkit-erlatsw.wav-870.wav,كتكون حازقما معندكش ختياراه من غير تقراطتش دي بلوم تقلب علها خدمه لليشوف واش غتلقاها ولا لا المصاريف دالحياة لي غادا أوكتقلع كيف صوارخ نهار على نهار كتخليك ديما مبعد ازواج من دماغك حينت كيبان لي كريتر مهم مزال بعيد عليك بكيلو معاطرات ولي هو تكون سطابل منا حية الصرف معمري كنتم تافق مع ديك اله,
1334,dirlkit-honnbdk.wav-1180.wav,جريت اللمانطه ديالي أوشعلت بت الفازا كيبان لي العسكر غاديين بدراري حتى وقفهم قدام اطبيب د الحبس لي واقف مربع يديه أو كيضحاك بزز باش كنسمع الهدره اللي كيكول الطبيب بدا مطلعه عليهم شكون فيكم يزوجني ختو أ ولا أنا ماشي نيوفو ديالكم نتوما أناس كلاس العاقه حنا غير فالاحه,
1335,dirlkit-erlatsw.wav-605.wav,أو زايدينا من الفوق من لصقي لي كنتي كيتاد قات لمو كون كان عندي لختيا ر ما بنجيل هد ثنيا بهاد اطريقة وولا منجيش كاع غادي نختار التانيا أو ربحو بجدوال ديال العرق دماد الحيات كامله تخايل كل ملقيت الخير ف جديه أو جدات يا للي جاتني تقعيل نكول عليهم هكاحيتهاش هوما با أومي ديال بصح أونيكرى واحد البيولو,
1336,dirlkit-agttghs.wav-132.wav,مشات الوالدة تشوف مع الحل هاد البابه كانسمع صوت مخافيهش عليا كيكول  واش خرج مهديها مي فاطنا هدا بوقاع ديال سي مو صاحبي أو عشريه من الصغر ميمكنش نغلط في صوتو أوأنا سبعتو كتر من أي واحد عرفتو فهاد ادنيه يالله وقفت بالعكه كز حتىا كنلقا قدامي عند نقنيو أوب,
1337,dirlkit-hpdsuln.wav-1971.wav,أو زرق أو منفوخ و كال ليهم خليو الباب محلول بين ما قتلتها كاليه الكرضيان حطبسيه لك أو دخل راه غير شي مصمارة هداك نت راه معروف بالبريكو ولت كاليه بنعيسه إوا الله يعطك شي عضه بحاله باش تولي تفرق بين دق لمسمار أو دقل ع كرب فواحد اليله مليا لي يتشهر حضهاش فتحول كرضيانات باب الكاششو التاني فوقيته ماموالفههش لي يهم,
1338,dirlkit-quvxaym.wav-2798.wav,دا من عينيه نمشي لي غنظر أوميبقى شي شوف بها هاد المصيبة لي طرات ليه خلات جدي و خويا يرجعو القرية ديالهم في اليامان بين مبرة مراعام مصافرة و عاوتاني ولكن هاد المرة لجهد الشاماله خداو اتجاه المعاكيس لي مشاو فيها المرة الفعيته أو بطبط لساعة وديه وصلو للمدينة هد اجدة و كانت غادي تكون غير محطة من بينين بزاف طالمحطات للي دوزو فيها شي يامت إكسبوشارة,
1339,dirlkit-hpdsuln.wav-1586.wav,مشاركين أو في العشية بداو كيتقادو الكومندويات كوماندو هو فريقهتيكون فيها شي ربعه أو ربعين طالب من بريميا راني دوزيامواني أوترغوازيام فيالراس ديالها تايكون ضابيط كاين وبعليه ضابيط صف خمسة وعشرين كوموندون للي دارو زيت عليهم فرقة الخاصة هي لي كتكون القدام فاش تقادو الفريقات تفرقات لمونو,
1340,dirlkit-erlatsw.wav-627.wav,محلتي لمي لي كتبكي كطر يخفيه باش نسمح ليها على عيش غادي نسمح ليك أميونتي صحتك حفيت جدوال ديالهما على قبلي ضحيتي على ودي بكلشي غير باش نعيش طرون كاي لمناقصني والو كندويت على الما ديات كندوي على غا الحنا للي ماك تقاصلها بميزان أومكيعوضه حتى شي إنسوان سورت وحده لي تقدر تعطيها ليك,
1341,dirlkit-hpdsuln.wav-2039.wav,كلت ليهم سمعوها الخوت شي وحدين هنا راكي فكرو ها فريوصوم هدي المرة اللولى اللي كتوصلني شي برا مراصني نطويله أو كاين لي معمرو وصلاتو شي حاجه أومزال كيتصلنا في الوقت الي صيدقي وصلوه بريات فاميلت أو ثلاتة هدالمرات أنا مظروب المو بعد أوما عندي منخصر هنا غدي نفرجش كلشي ونكول كارضيانات,
1342,dirlkit-hpdsuln.wav-2192.wav,فيتاز مامرت كالي واخا من اليوم أو من هد اللحظه نساع هاد الزمر حيتا شي لا بديت يداوي عليه غتلقى راسك مرة خرى داخل ازمر ديال البصح رد البال أو سيرتو من الصحة في راه كيهزو معاها أومسجلات صغار أو كاميرات فيخواتهم هما كتبانمش زيد عليها ستيلويات أو ماكن مخدومه باش ت,
1343,dirlkit-honnbdk.wav-1386.wav,أم على برات تقطعات خبارو من هدي عامين فاش دخل آخر حبسلهنا المنظر ضبناد مواقف لعينين كتشوف الفوق أو كتسنا غير فوقا ش نزل داك جورنان كتخليك تفكر في النسبية دلقيمة هدلحواج نفسها طريف دالجاردة تقدر تلقا شي واحد كين شف بيه طونوبيل ف لافاج أو هنا بنادم عصر عليه بحال إلا غدي هبط,
1344,dirlkit-hpdsuln.wav-1880.wav,الحالة لي كنا فيها مترطاش لعدوك,
1345,dirlkit-erlatsw.wav-732.wav,سيف مزيان ولكن ماشي براتيك توحل غير كيفاش تهزو معاك موسسبة لي كلاسيك بشفرات لي سامعين الناس بزاف فيهم كيكونو بيه قدراه يكول مع راسو راه باغي عايخل يعنيه ميميقدرش يضربيه أو هاد النقطة الي مخصوش يوصل ليها لا وقفت عليه خاصو يحسبحايله ما الأكل موت هبط عندو ل معا حال فبعن ل أحسن صلاح في غياب,
1346,dirlkit-hpdsuln.wav-1864.wav,باش نكونو مفاهمين تعديب د المسجون حاجه مقوضه لا إنسان ي ولكن تحبس واحد اصحة وتعدبو أو تكرفص عليه هو مبقاش مشدو د بقوة دالقان وحيت سالات المدة ديالو هدي را ميمكنش دما غضبنا هدام مكي هز رايا البيضا عليها,
1347,dirlkit-quvxaym.wav-2891.wav,لعتات مدرح وايج متواضعة و طام على قد الحاله ديما كنت كانت ساعل على شفرض علينا الواليدة تمحزيق في الحاله أو كتلقاها هو كيركب آخر مكاين فالحديدة الحاجه الواحيدة لي كانت كتنفس عليه أنا هيا دوك لمشيات للفيئ رامعا في الويكانض ما اسكنا فالمادينا كانت قما هاد الما لاله كاينا كنحاولو ندوزو الوقتب أي حاجة,
1348,dirlkit-honnbdk.wav-1146.wav,عندي كيفنخط ف لاقاطات أو نشوف شنو طريف الصاحة كيفما بغيات وعد يوسف مبقاش كيجي لعندي  ماشي هكا مبقاوش كيخليو هيجيل عندي واحد الكرو بوقفلهم أنا كيفتشوكها ف الحلق خدمتهم يافوق ما يكون جاي عندي يوسف كيقفلي شي احد فطريقه أو تيكول ليه  شخبار القايضه يوسف رجي غنعطك اتيليفو أوعيط الله كيجرو البلاصتو يشد مع الهدر,
1349,dirlkit-hpdsuln.wav-2112.wav,لعشية فرقو كاع دويات للي جابو معاهم أو مراتلتيا مرجعو أو جابو لينا بومداد العينين كانو عارفين بالي هاد الحالات فوق طاقتهم ومايمكن تحد يداويهم من غير ناسم تخصين و ناخدو الميتال بواحد من الخوت اللحيد اسليب ديالو و وراهم باقلو لي من فوخين بحال البالونات كاليهم ربع,
1350,dirlkit-honnbdk.wav-1001.wav,الله أنا راحه خرج فيها عيني أوكالي كيفاش بلانك نت ماسي حيوليتي مع الإخوان ولا كتليه لا أسيدي أنا مامعاهمش و يكولي مصيفطينك الحيت مك دوز العوطله هنا ولا شي إلا كانو هاد ولاد القحه بيستاهلو يموتهو مرة وحده نتا خاصك تمو تجوج مرات نشاف فلاأسكر أو كاليهم زيد أولا هد الكلف فادوس مسي حيوله,
1351,dirlkit-mzhcbeg.wav-2658.wav,متي شوف أمي وخا تكولي عليها سحاره بن سحاره راه الحقيت كاله ولدك راهم ضبع من النهار للول زهواني وعينا وخضرا زايقة حتى قبل م يعرف ديك القرضى هنا دخلات ف الحواردي كخيتين الي مكنعرفاش كيعيطو ليها خالتي لباتو ول وخا مكتجينا والو من الفاميله صوتافي البحه ديال شي شي خاعاد سالات القساره,
1352,dirlkit-agttghs.wav-419.wav,ر والدور فيها من كاع اجوايه ولكن تاحد مادارب القلب أو شنو هاز فيه وخا تبقا توصف فيالحال بالكلام كتبقى مثله مندها بك غتلخصه دالفيكره ما حاس بالمزود غير الي مضروب بيه جا عندي سيمو الخربه بواحد الهعونضه أو خوينه داكشي الّي باقي باش منخليو فيه والو,
1353,dirlkit-erlatsw.wav-634.wav,ص الحصخول بابراهم مدئيدي على داك السيد با شي جرو ويدفة و داك خينا لا حو بابراهيم قليه لصحة كيتمشى غير بالعكاز جرعو الناس الجعا آخرى و برد أو اصوق رايح با براهم ودارفيعة بحالا ماطرى والو إون فوا تقامط لصالة أوكبر الوالض و هو يخرج بابراهيم من صف مشىقص اداكسي,
1354,dirlkit-erlatsw.wav-675.wav,ي غادي بحايله حتا حاجه أوماطرات حتى كنحسب إدخفيه ف قاسط ليه دراعي معظر تلقيت ديكل بنت نيت كالتليه سمح لي غنسولك كتليها غسوليه يعانيا كاتليها علاش رضي تيعليه لفلوس أو مخديت يهومش ضحة كتما معرفت باش غدي نجاوب مغتسنيت,
1355,dirlkit-agttghs.wav-182.wav,طل عرفتو بقا ناشر هم بقيت مو النس الوالدة أو فباء لي حاجه وحده هي الكتوب الي فلبيتها كتليها مي راه هاد الكتوب غادينبيهم داكشي لي جابو لي راه غادي نشوف كيف ندير بيه شي حاجه نصورو منها الي قصم الله واش هانيه ولا بغيتي نخليهم هنا كالت لي,
1356,dirlkit-honnbdk.wav-1280.wav,راك عيط له يا الوحج ولي ضاسر عليه را كيعيط ليه بخروان الأغلبية ديال العسكر هنا من الناس لي كتجيهم الخدمه العسكارية ليالمدة ديالها عمين ونص بزاف فيهم  ولا هاد العروبيات قاصحين فيالتعامل ديالهم قلي لي كتلقا فيهم ولد المدينه كلها عام كيخرجو جوج الأفواج من المدارز العسكاريا دونك في كل ست شهر كيجي شيفوجو جديد أو كيصيفطوشف,
1357,dirlkit-agttghs.wav-168.wav,رجنا من الروضة قصدنا القهوة دباد طاهر سي مخدة مقيله في الفطور وأنا معنده منين يدوز لي بقيت غير ساعك توسيمو مزال دويل على المقبرة دالأدغال لي كنا فيها كالي عرفتي يكون كنت مسؤول على ديك الروضه كون كلت ليهم يدفنو بنادم واقف ماشي ناعس باش يربحو ليها سباس فهمتي لبلانه كتليه نساع ليا هدشي الله,
1358,dirlkit-honnbdk.wav-1318.wav,وها أنا قدام كيضعبه  مسخط الوالدين هاد الناسيم بلان للي وقع ليه قريب لداكشي لي جرالي نقطع لي كانتشاركهو فيها هي مكدمين أو ما دايرين لا برجلينا ولا بيدينا تقيبا لي فيالحيط كنت كنطل منا أنا أوناعسيم بلا مانده مشا داك زمان لي كنت لاويها عليا أوشا علت لفازه الناس,
1359,dirlkit-hpdsuln.wav-2101.wav,ول باش يقادو نولي نقدر نشد إداعاة أخرين حسيت براسي فهاد المدة بحال شي دري صغير حيدتي ليه العبا ديالو فتمنطاش ماي ألف أو تسعميه واحد أوتسعين مقيل مور تناش فوق البايصه حتى كيدق علي طويل فيالحيط بجاعد أو تيكولي شد الإداعةداو ليد فرنسه بقيت محتر وأنا بلا ر,
1360,dirlkit-acviunz.wav-46.wav,نطر كلفت محقيق خاصب باش يقلب عليه ولكن فعت الفوت فخمسة أفرير ألف أوتسمية أو ربعة أو تسعين كوبعين خدا قارر ديالو باش يسالي مع هاد العالم نتا حربقرطاسه طلقى من لمكحله على صدرو جته ديال كرط متلقات حتى المرتلشيام,
1361,dirlkit-quvxaym.wav-3081.wav,شكون الي كان كيتوقه عب ليها درفة هي كاينه وسط جالة الأبض لي محشرة لديك دراجة البلة كانت كبر مني كنت كانت وقع خرجنا من طونوبل أو تبعنا الموللا نور الله باش ندخل ولها الفعله فعا خمسة أو عشرين بيهت كلها نقيه و زوانه وكنت باغي أوميعطيوهني شمبره ديالي بوحلي خاصةا أنني عشحياتي ديما معخوتي وقى ليها الفاش,
1362,dirlkit-cswjpzy.wav-507.wav,أوبدات القوات الخاصك أتهجم عليهم ملتحت نجار أو صحاب أو تحصنو مزيان فيالجبل شي الي خلاو ميطايحو شحال من واحد من القوات لخاصة غد نارا الي شعلها دامت شحال من صاعة قاهم فيها نجار أو صحابوب واحد شكل متوقعاتوش صولطه شي اللي خلاو ميطلبو إمدادات من مراك شوه رزازات هنا قتارح القضيع على صحابو يقتاصدو في القرطاصو,
1363,dirlkit-quvxaym.wav-2860.wav,رة كتبان لينا شي فرصة كنا كنشربو بيه بسي ولا شي لعبا أخرى بلا ميديما يجيب تحطو بزاف ديال القاواعد أو كاين فيهم الي صعاب بزاف بحال الما متا لأنا فوهاد اصور و لومال الي حاجه ضروريا لإنسان أو معندو تا علاقة بالمنتجات الغربية كان كيتصكرام فيها الواليض منللي بدينا كانت علم ولمشي كان حاريص باش نشربو غير شويه هاد الما,
1364,dirlkit-quvxaym.wav-3077.wav,موت أومن تما تلعات القيامه ديال الموله نور الله و داروه الناس فيمرتابعه عاليه ولكن حياتو ولات ديمه فخطار حيتهاش خوت داك القطاطعي  حلف وتاين نتاقمو منو المولى نور الله مكانتش كيتصوق لناس ليه كيحدروه باش يرضلبها لمن هاد الخوت كنراضيهم عمن باللحياتو بين إيدين الله وإلا قدر ليه الله يمت على يدين خوت القطاطعي فه مرحبا بيها,
1365,dirlkit-hpdsuln.wav-2064.wav,و بوحيدة يرفعو لبلاصتو سي رجوموحه للي عوض واحد من الكارضيانات الي خرجو تاقه عودكعه دارفينا كاملين كالينا جبتونا فنصصةد ليل على ودمحابسي طاح من فوق ضاله والحماقه هدا بداغوات لخوت هدا كرا بنادم ماموحه أو نت مسلمو عليك تسلكو رد,
1366,dirlkit-agttghs.wav-459.wav,أكتيفي تصوط نتوي أوكلت ليه الدكتور العمران ياك كاليا عياه شكون معايا كتليه جيت قاصداك أو المقصول الله إلا قدرتي تصبقني هاد اصباح الله يرحم ليك الواليدين حيت مع العشرة خصنين رجع لالدار ندي بنتي للكلينيك دير دي راليز كيدابا دقلت فيها دراري الصغار باش يسمع بدنيوي يحنب قلبو,
1367,dirlkit-agttghs.wav-236.wav,حس بقيت كنتملفيع أوكانت خايل شنو غادي يدوز علا ليه كانت كدوز لي هاد القطا شحاله من مرة قدامعيني في كله مرة كنتكا باش نعاس كنت خايل واحد النهار غدي نوقف أون فاصل هاد هود القحبه للي خرج على ختي أوكرة والدينو مي فاهد اثنيه بقيت كنتسنا سي موشيساعة ونس عاد بها سجة,
1368,dirlkit-honnbdk.wav-958.wav,قدرتش نعس من مورا هاد الفلاج راسي تنفخب سريسرة هاد الأسئلة شهاد العالام فاش طحتش شهدي البداية ومزال مزال ولا كيفاش واش أ إقدرشي كاتي كولها سي نوري تيتخايل شي حماق بحال هدا طلطاش راه عام الي ضربت في الحبص معمري قدر نولف على صوط ديال سوارت فاش كيتقرقوبو فاتقب هاد البابه فوق ما نسمعو كنحس بقلبي كيبغي يخرج من بلاصتو,
1369,dirlkit-hpdsuln.wav-1879.wav,أو كيطلب فلم الحنينه بدموع باش تجيت خرجو من هنا باه كيزاوك فيه باش يصبر أو مراتو باش تهلا فول هدو لي مكراش يعنق هم قبل ما يايموت بياش غادي يتحس,
1370,dirlkit-hpdsuln.wav-2167.wav,شنو سميتك الرائيس محمد كاليهم حطو ف شومبر طناش كلت مع راسي هدا فهال مزيان بعدا كال شومبر ماشي سيلون غادي نكون شي سبيطار ها دا يمكن طلبو مني الكارضيان ندير ليف جهدي باش نتمشى ولكن كنت بحال شي باب بوشاكان زحف طرويه,
1371,dirlkit-erlatsw.wav-668.wav,فعا را في الهضره كيف ما ف طيكسطو ساعة تلعات مضروبه ليها الكارتصو ختنا كلها معقلي لبزاف باقا نأنا نجبد الهضره ونبقى نخبر ليها تما وعياك غتفرج راه يحنا ف القهوة وكنفكر غير ف صرفلي مضبر فيه عند مي غادي يمشي غا فالخاوي خليتها مريحة أو نطل طواليط فكره وحده ليكادور ليه فراسه نخرج من الباب اللوراني دالقهوة ونخليه,
1372,dirlkit-honnbdk.wav-1407.wav,ممصوقينش شحال منو واحد فيهم معارفش شنو واقع في الحباسحراول شحال من واحد فيهم مصوق أصلا واش هدا هو شعب لي كيدويو عليه الناس دسياسه أو كيصدعو لينا بيه راسنا واش معقو لا شعب قداشنا هو معارفش شنو واقع فيبلادو إلا مكانتش عارف راه موصيبه ولا كان عارف أو دار بطم,
1373,dirlkit-erlatsw.wav-817.wav,من عدمكيشتش تلوج ياك بدين غاميض شي حوايج كيوقعو معاك كأشفهم فيهم تالعبه تحطو ليك صعيد لكسكتو ناس من مورما رجعنا من اروضة منب عد مشيش أنا وعاليو بهات تقدينا العشان الي غيكون بالليله دي أنا اتقديال واحد السيدة من اجيران هي اللي حلات ليهنا باب بداره أو تكلفات بطياب مرمص اللا والناس العشاء بدعات الخزانة,
1374,dirlkit-hpdsuln.wav-1890.wav,أو هاد المرة سوليوتنو الكوري للي كنعقلو طار وبزاف لي كان كيصحاب ليهم اسيد مسكون حيت كان كيتخايل بناد مكيجي عندوي هدار معاه أو ف كل مرة كيتسنا صباح أو كيبدا يعاود لخوت في الكاشو داكشي لي كيشوف الخوف وله راكبو والغوات باش ولا مصطع ادنيه كيعاود نفس اللكلعام ها الحنت جا باش يعضني,
1375,dirlkit-honnbdk.wav-1480.wav,ضربت بلونجوار في اطبسيل صيقتو كنقاطلني جوع فداك القبار ديال ميترو على ميترو جابوني لهنا و الي تكنكول مع راسي كما م تودخ لجنا نصباح تى اليل و أنا كنعاود ليهم لي سطوار ديالي كيسلوني كيعلقو كيض حكو عاوت ليهم كلشي من بين الحوايج اللولى اللي درت هنا شفط راسي ف المرايا تخلعات,
1376,dirlkit-honnbdk.wav-1007.wav,لعفو وقفنا كابلين نف ساحه مصافين أو من اظمعين من انهار جينا كانت هادي أول مرة غادي يخليونا نقفو في الساحة بلا ميغمضولنا عين أنا عطاو لواحد الحباس وريقة مكتوفها شي تخربيق تيغوت بيه أو حنا كنغوتو مورا بحال شي فرقة ديال أحواج باروح بدم غنفديوك رائسنا المحبوب المعبود إين فوا سالة هاد الحتفال ديال والو رضونا البلوك,
1377,dirlkit-quvxaym.wav-3095.wav,عت واعرة وكيمشي ول أحسن لمدارس لي كينا أوأنا واحد من ولاد بالغدن عايش في أرضما خضعة لتقانون أو كنكعفح غير باش لقا شوي هاد الهوان تنفسو في طيوطه صغيرة ضغرين بيا فيها المحاربين أفغان عزين سلاحات و قاصطين جبل باش نديرو فيه سكنا لفعاميلطنا شفت فبالقيتو كع مامصوق علهاد الطروف لي مافيها ميتشاف,
1378,dirlkit-agttghs.wav-411.wav,لي كتليه ه دي جوج سيمانات نهار صلحنا الخربة كتليه راه فاراسض هاد الشهر غادي نطلقوها ولكن رايق ضربا لهيبي جيديها حيت غادي يسمع الخربات تصلحات غادي يحمره فيها أو داكشي للي وقع فمللي جات عندهو مزيانه ولكن مخصنايش نبيليه بلي راني فرحان ل هاد اللعيبة بالعكس كلتليه,
1379,dirlkit-agttghs.wav-82.wav,حت العكور ديالي مودة هادي ما تحرك وراه غدا يشدوني عندهم حتى نولي باخر من هاد انهار ولا عندي بروكرام واحد كتجي طلع عليا الواليدة مع تمنيد صباح كتبقى عندي سويعه تسعود كتمشي في العشيه كيبرك ونيفك اروسه كيديوني الواحد لاصه لل كندير اترويض نهار على نهار بدات كتحسن الحاله,
