,file,text
527,dirlkit-hpdsuln.wav-1791.wav,مكنتش باغي نزيد عليها صداعات داراسه ولكن فكرتو با الي بلي مافيا باس نشد لحديت معجاري لي باينه فيه مكيتقاداش من لضره شي الّي فرحني حيت الهضره هي أحسن طريقة باش تقتل لعدو قبل ما يقتلك ولعدو هنا هو لوقت كتليه مشرفين أخويا بنعيسه رق من للي ف بابك هو لواحد
528,dirlkit-hpdsuln.wav-1748.wav,ندوشين بداك ليهم أ بكاليهم دخلت الجيش غير على قبل الحريرة أو الكاميله أو باللي علموه كيفاش يتقاتل مع العدونيشان ولكن مألموش كيف يدير نقلاب عاود ليهم على القسر للي صحابلي غير أو زين ضماطيشه و جبت ليهم البلانات ديال الشفرة الي كان كيدير كاليهم عبابو أو كان كيصيفني نجمع الماطيريال ديال ادوله أو نجيبو المدرسة باش نبن
529,dirlkit-honnbdk.wav-1533.wav,عيا معايا باش نقبل ولكن مبغيعتش ولا يني راك واحد الحمار من نك معاكان هدي هي الجملة الي سمعت من عند خالي فاش وصلات أوالخبار بلي رفظ ديك الخدمه الي ضبر ليا فيها بقات القاضية ديال ازواجه مكيدوزش نهار حتىكات عيت شي مرا من الفامله كلهم تا يبدا أو الهضره بديك لقيت ليك واحد بنت الناس مكينش بحاله ز
530,dirlkit-agttghs.wav-449.wav,بسيمو عاوتلي على شنو طرالي معا نابير أو كتليه ميوصلش باه بلا ميشري ليه الصداع كالي شنو ناوي دير مع اطبيب كتليه عندي غير غدا لافلت من إيدي خصني نتسنا خمس طاشر يوم أو فهاد اظروف منقدرش عليها البوليس من جيته مخدامين و ماشي بعيد نمشي فيها غدا غنقص اطبيب في الكابيني
531,dirlkit-honnbdk.wav-1149.wav,فاش داز يوماين  سمعت واحد خينا كال شافد البلوك و بوم وحمد كنها فواحد ولينا ف جوج ولا كاليه بم و حمد أخليها عالله الله يحسن الخاتم مقدرتش نطل من اتقبى واخا غير مرة كانت مرونا برا العسكر كيتجاره مرة كيرخيو علينا اسمطا و مرة كتلقى الحبس مرون سينتاج لي كيوصلو ليه ادراري
532,dirlkit-erlatsw.wav-883.wav,كيناش  نخليوه الخدامه تربيه مكتعرفش بناظهم شنو يقدري عل المعاد الي ربع أو دوز مع ادري وقت كثير هو اللي كيولف عليه وخا تكون مولي ولتيه كيبقى لي ربهه هو الي كيحسبي دري قرايب عليه بنجيتي أنا جاتني مزيان هاد القاضي البروك دياللا مي من الخدمه غير مسألة دوقت بينما درنا بروجيل اللي غادي يتقابلو ول
533,dirlkit-iyuproc.wav-2334.wav,الحرموناس من اللعيله جولي خاصين هم عماليات ير باش يطلاقه مع مرات أو سويعات في الصفط ألف أوتسعميه أو تمعانين نبداو كيطلقوشيام أو عتقة لينسياسيان كلها بدا كيحلم م النهار لي خضي عيطفيه الكرضيان بسميتو بديت كانت خايل لا خردش من هنا شنو غادي يخصني الخدمه المصاريف الحيالة اجديضه ولكن الي عم
534,dirlkit-rtebocg.wav-3320.wav,ينا خصو يوداع كنت أنا اللي مكلف بهد لميسيو لقيتو في واحد البارض صغير محشر قصتو دايره كنتخوايج فيها القرطاس القضية كانت مظلما وكنت لا بستي شرت أو سروا لك حلين فاش بديت كان تيري فيه الناسك أملي نبداوه كيتخبا وكل وفين كيتخشى مازال كنعقل على لفي كتيم و هاد المنظرط بنا عد مكيتمخشاش هدشي ماكي
535,dirlkit-iyuproc.wav-2289.wav,كنت واعب لي غدي دفعتمان غالي بسبا بهاد الكدبه ولكن ما ملقيت ليهم حيلة من غيره لبسونج لاباس غرمني واحد شويه تكونا ديال شي واحد لي تعوادوز حقو هنا درولي القب على راس باش ميعرفني تا واحد قدام باب الكوميساري وطلعنا فدوك ادروج دلاك فورجلي كيغيليهو بصباب ديك الحصة ديال تشلا خليه درولي
536,dirlkit-erlatsw.wav-632.wav,حياتوش بعان أفلم لعوت ليكم غير واحد من دوك الي حضرط ليهم غادي يهربليكم ببرايم كيصله فاجم عند الوالد عند كوان ديالو في الصف اللول على ليمن كتلقى مخدا ديالو محطوط علي ها سابح مكاينش للي كيقرب لديك لبلاصه وصلا مع لىأدا كتلقى دخل اجمع وحد النار دخلك غيلقى واحد اسيد لمريح ليها فبلاصو مخداو
537,dirlkit-erlatsw.wav-813.wav,با خرجوه من لامورك في سندوق ديك اللحضار لي تردم فيها طرافوق الوالد كانت قاصحه باك ليكان موجود في حيات وكبرك تا أو ساعو كتافك هاهو دابعت حتل يرضب لابك والبيرفه هدشي هي غدي نخليهو نزيد فرق القبر لي فيه برقت تا هوجاني أصعب لع قال ماه
538,dirlkit-hpdsuln.wav-1960.wav,كلتليها راه تقبع مسدوده وراني محتاج لما كالي ضبه راسك ديك ساعة رد معا البال باش متسدش طلبتو أورغبتو ولكن داكخينا مريض فيدمهاغ أو تعصبت و حسيت بقلبيه كيزدح وأنا نبدا نعرقه ليه شبعت فيه سبان صبنتو مزيان أو ريتوجهو فالمراية هدشي كل
539,dirlkit-mzhcbeg.wav-2663.wav,كنت كنحس بالعرق دايز لي من داتي جاب و ليه تقيا أو مكراتش نوض نبقى نهلل تمى ولكن وخا هكاقاو منتو بقيت مكالمي لغد ليه غير حليه تعيني فياصباح بكري وأنا نخرج نتقوض من هنا قبل ميفيق شي واحد كانت غدي آخر مرة غادي نزور باراكتهم أو من هاض النهار معمري بقيت شربت أتاي بناع ناع لي ولات ريحتو
540,dirlkit-erlatsw.wav-823.wav,مليهف أشنو ندير أو معايا ش نجي تحاسب معايا على دقيقة و الكونجي ولا تطحت مع شيراس بونسابل مريض فيكروي دير ليه سك أرفحياتي مكاين ماحسن من كون ديال راسي ندي رض ليا بغيت كيف ما بغيت بلميقتي عليه شي حد ريوف لقشرة ديماغيا ديال طصيلتي مهيم مكلتش ليها غدي ندير بروجي باش متسولنيش على الفلوس مني نجا
541,dirlkit-hpdsuln.wav-2097.wav,د الليه باش ناخد مكبرة عند بالالكبير ونقدر نقرى داكشي لي جا فيها قريتها أو عاودت قريتها شحال من مرة رجعات لي نوسطا الجد لي يامن للي دازو كانت أمل فلوجوه د ولادين لي كبرو مراتين لي خليتها عندها ربعة و عشرين عام ولات مرانا جة و قادة ومي لي طيحات سنانا في ادنيه كل ما سرحت فيالتصا
542,dirlkit-hpdsuln.wav-1613.wav,اش جاين مكن لخين ولكن من ضابطين هكا كانو نقيلابين لي كينفدو بلا مايفقرو كنت كانغوت على حرجهد باش يوقفو طالبه د روينو أو كنصيفطعوم يسدو البلايص كاملين وللي هارب يشدوه شويه بانللي واحد ثلاثة دراري مقابلين مع البحر أو ساهين ممصوقينش شنو جاري مشيت لعندهم أو سولتهم شنو
543,dirlkit-hpdsuln.wav-1843.wav,بنا لرض واحد مر واحد على قبله هد شيك نتمن الناس الي بغاو نتأوركاليزه أو مزيان أونديرو شي بروكرام ملتازم بيه كلشي سقيل في الوقت ديال لاسيسط تحد ما يدوي ولا يتكلم حتي برح واحد فينا بالوقت ديال الفياق البرا حتى يكون واحد كنختاروه كل مرة بالنوبه منوع تبرزط الناس بالليل إلا ف الحالةت ديال اداروره
544,dirlkit-agttghs.wav-145.wav,جاني نعس راسي باليل بايت حواسه مجانيكلا مجاني من ما محسيت حتى كت ليه زيدني عليك أخويا بديت كان العنف الي ختا ر هديت كيدوز في هاد الساعة وشتعلتك باش تواسيني ولا باش تكمل عليا طفيط راضيو وشعلت ضو أوبان للي أحسن بلان نقدر ندير هو نقراش كتاب باش يديني نعاس
545,dirlkit-iyuproc.wav-2300.wav,صي أو حيدات ليه البنضا على عياني واش قدرت نميز بعا لي لوجات ديال داك الغوايض بدا كيضحه كوكال ليه راسدي ناصاحب كاد صواح عطاني لوصف ديالو وعرفتهم باللطاحو عليه تسد عليا لبابو خلا الإحساس بدن بشانقة علي هاد المرة مكانتش غي شي حملة ديال العتقالات جديدة ولكن كانت النهاية ديال المونة
546,dirlkit-erlatsw.wav-649.wav,عرفت شنو كالي ش بغيتي نمشيو عندو أنا نمشي معاك كتليه بلاما تصدع راسك صافي مبقيتش أصلا باغي نشوفو رجعنا فحالنا و و كانت هادي هي البداعيد يال واحد الحالة نفسية لي داز عليا فيها وباش نوصليكم حال جي كيف كانط راه حاجه مساعلاش ولكن غادي نحاول نقربكم بليها شحال ما قدرت لادوزت ليكم غير بور سونطاجق
547,dirlkit-rtebocg.wav-3354.wav,غادي يخلصي المحام أوالإجرءات القانونية كاملة غدي يتكلف بفاملتي المدة كاملة الي غادي نكون مشدود فيها فيالحبس وغدي يجمع عليه شي باركة دلفلوس باش إين فوا هاد القسرة حيع عطايهوملي دوزس واحد المرة عام د الحبس فاش خردتش خديت خمسين ألفضوله راحيت بقيت ساد فمي فلوس كثيرة ولا كاين را ف صالح المنضامة فاش كيعرفو بالي فه
548,dirlkit-hpdsuln.wav-1892.wav,وفى مسكين بزاف صحاب ليوم باللي جنو نتقمو منو ولا بنادم خايف على راسو ولا يضروبيه وي يسدق تابع اليكوري في طريقو أنا مكانتش بهالي في هاد البلون الموت غادي يكون عندها صباب آخر جنون راه عندهم شغالو ما كيدخل وهاش في هاد التخروق الفيلم تجنون مغديج يساهليه هنا القضية خدات كتر من حقه والناس ركبها الخوف
549,dirlkit-quvxaym.wav-3266.wav,صغر ولكن كنا عارفين بلليه مهم غاداش توافق تخرج من أفق أن إسان بلا ماتشاور مع باو يعطيها لموافاقة بالخفج معنا الماكله للي غادا تكفينافد صافيرا أنا كنتمتحمت بزاعض حيتهاش سهينين وأنا كنفكره فيلا روب ولكن خوتي باقا جديدة عندهم هد الفكره يعلي غا بداه كاين ساحبو واحد مرو واحد كاين لي كالب لي هبغا عندو إيدين
550,dirlkit-quvxaym.wav-3106.wav,وض ليه اللحياع أوهدشي بكاع وأنا معشاش ف هاد اجبل ما كلت لبا والو غير هو معرفتش كيفاش غدا تقدر تصبر مي على عيشه فيبحال هاد الخربه بلاصه قاحلو محشره زيد على هدشي أن هو كاين ريسك على هاد دراري صغار حيتاش كاين واحد المنحه دارخه يبقدر يطاح منو وبن عد من فوق الجبلتبعت باو أنا مصدوم مداكشي لي كغتشوفي عياني وصل
551,dirlkit-hpdsuln.wav-2078.wav,ضيال بصح غرقاتنا ف العماق دالحزن حدا شرعامة الشالا والنعاس على جنب واحد عدها بصعيب يصبر ليه بنادم أو هما يطلق غوات والا شكوه حتى تخرج رعوحو كنا بغينايبقا حي باش نهار تعرضوفش يمتحف تشوف الحالة الّي وصلات ليها البشرية من ضري بتحت سمطه شفت من قبل تصا ورد الناس في الحبسة دالنازين
552,dirlkit-agttghs.wav-200.wav,عليا هو لي غادي نبدا بيه اللول أو منو غادي نعرف اللآخرين أو هدشي عكس داكشي لي كتشوف في الأف ل حيت المفروض هدنا غدي نبدا ب لخرين أو نسالي بهدا ولكن هدا ماشيفي لا غادي نحاول نتبعو هاد اليمات فين ما مشا حتى نعرف شنو كيدير فمهار منيني كيدوز أو نحفظ الروتين ديالو كال لي سيم و شوف خونا راه بزن
553,dirlkit-erlatsw.wav-709.wav,بي خرج معايا على برا ونعت لي بإيدل المحل المعلوم ديركت كاليه راساد ولكن بلا متسنا را مكيحلتها اللعصر خونا دار معايا لجامي العطاني جوج ديال المعلومات اللولات تأكتب ليه هو سيد اللي كنقلب عليه أو تاني عرفتو معايا أش كيحل ع شيه ولكن متسنيت واش مشيت الله كار خدي يتران أو هاد المرة
554,dirlkit-quvxaym.wav-2915.wav,جهزة ديال التصال وراضيوات كيخدمو بالحجر هاد التوجد كامل وصل بالوالد دارجد أنه جاب اللفاملة كاملة ماسكات كونتر لكاسه حنا لدره ريكتعامله مع الطروص ديال لسيامال د هاد الماسك عات بحال شي لعبه فيلوقيته الي الواليد معمري شفتواصل ل هاد القدر من الجدية كان كيتوقى بلي صدام مغاديش يتردد باش يخدم فهاد الحربأسلي حكي ماوية ولا بيولوجية
555,dirlkit-quvxaym.wav-3198.wav,مكلتهوم عظم سوط تقدر تسمعو متيقتش بلي هاد لسوط العميق ديال المرا بدل بزاف علها كاع لصواط العيالات للي سمعت من قبل وخا با كان مان علينا نسمعو لا أين وعد الغنا ولكن فاش سمعت لأم مكلتهم أو الإيتباغي نسمع ليها كتر وخا نريسكيونكعيهانيا معديش مشكل ولاو الأغاني كينفسو عليه من هاد الجود لبس لعهاه
556,dirlkit-erlatsw.wav-747.wav,شغل را وصلت لمع حال بانلي ضوشاع علىملت حت درت إضيف دفه المرضوضه وحليته شنو لي غدي يوقع ف هاد اللحظه هدشي لي غادي نبداو بيها في سيمانه لمجيه هدا ماك نا أخوتي ت الله
557,dirlkit-quvxaym.wav-2839.wav,فرن لي طول فيه كثر من العاده كلت مع راسيه غادي ندير شي حاجه باش نتيرنتي باه ديالو كن مرئيح فيلرض أوكيضرس بكل هودو شي خرائط عسكاريه معقده مركز أوكيضرب على كل تلى وكل واد و تيفكر أوكيحظر شي حمله عسكاريه جايا فيالطريق بقيت مكالمي أوكنشوفيه ولكن واحد اللقيته مصبرتش جريت قدام و أنا كنضح
558,dirlkit-agttghs.wav-116.wav,ولاكن فيه الله أنا الّي عطايات الحميل ثنيا تمبي فيه ججناهاوه ت الله وخوتي
559,dirlkit-mzhcbeg.wav-2454.wav,ا اروبيني طلقت لما وبقيت كانت تبرد دقايق كان نتاعش حيتت عليا داك استروال اللي كنت لابسو غير بوحدو بلاكالصون وعلقتو ولا غتقيلولونوغامق وما كيحبست من تقاطر رجات لداخل العريان كنقلب على سروال بقيت الماكانه فيته سبعةد العشية ريحت فوق الحصيرة وسق دهاري مع حيط المقشر وبقيت كانت مال في الماكانه الي فيالحيط
560,dirlkit-honnbdk.wav-1292.wav,باش تكون خبارك ولشي و نتا الولى بو القاعقاع إلا مشى حتتقاس هاد السيد را مات لموي لاه راسك ا راسك راسك سالى بال حسين هضرتو نهاض اصداع فيالبلوك هدا كيجيب أياة أحادت لاخر كيرضي لي ب أيات أحادت رويينه أصافي مرضو البال حتى ضرب عليهم العسكري من فوق الضواي وصلو داك الصداع صدق مقية جوج دنا
561,dirlkit-mzhcbeg.wav-2365.wav,ب إناشيت ديال السنافر أو الأرانب خلي غبرو هما بقينا عارفين أوفين هو الملام يحدوجوما عالقينش ليه فدماغي كنعقل غير على شي مرة ولا جوج لي شفتو ف البراكه عندنا ضعيف أومربي شعركي فناس اسبعينات كنت صغير ديك اساعة ما عارفتش كاع شنو واقع و نقدر كاع من كون شفتو غدماغير الي تخلد وك جوج دالمرات
562,dirlkit-honnbdk.wav-1360.wav,افق فين ما بغات تخرج تخرج دازت دابا نحطاش ر عام باش حطيت رجليه هنا هدي أول مرة غادا تصلاي جماعة فيها كثر من ثلت ميات واحد فالبلوك وقفت معاهم في صف اللخر أنا وناسيم وبا الحسين للي بقاى كيشوف في مفهمت تالعب فاش دازت كتر من خمسشور حيت جوج درسات ديال اللعق
563,dirlkit-quvxaym.wav-3315.wav,ه عايشه و باخير أوبغات تشكر كاع الناس للي عاونوها باش طرجع علسوريا فتسنين لي ضازو قدرت نتصالح معا راسي أومع الحقيقة دبا أوسامة بالاعدن كنت سباب فيقتيله و ضمر ناس أبريا بلا حتى أو جا هد الحق طرق بحال هدي يتفاده الإنسان ومتخلي تاشي حدي يكدمك ولا يضحك عليك بجوج كلماته
564,dirlkit-erlatsw.wav-725.wav,حله و يمشي الما حال نحلو ورد ظم وراه لباب بقات ما شي عشرة دقائق من بعد خرجهاز في إيدي ديك شكاكره نسد المعاحال طلع في طونوبيل أوزاد فيحالو بقيت عاصر تما مبانش ليه لاتار نهار كامل هنا فاش عرفت بلي خوناكيقضاد انهار الراحه نفس البلا لي غادي يكون فكرة فيه شحال من وق
565,dirlkit-mzhcbeg.wav-2405.wav,كان فصالي حنو العصابات شعبا عد مازال تكضعاف شدو شاف ديالهم أوبزاف من ادراري لي معاهم هنا غادي نعود ليكم واحد الفيلم لي كنطرا لينا مع شي وحدين منهم سميتهم ولاد البولونجي كانو تسعة ديال الدراريا من العصابات شعبو كيسكونو في لاتة ديال البرارك م لاصقين فيها فاميلاتهم أو منهم للي كان مزوج أو عندو لولاد واحد منهاد ولاد البول
566,dirlkit-erlatsw.wav-873.wav,ي ليدونتيتي ديالو الحساب لي عندي معاه العمد ألفي نوس بعطاش داز من بين سينين المكالم ين ضحياتي الولده جبنا عليها خدامة منا تونصها و بنا تعاونها في الدار كبرات فيلعمر مبغيتهاش بقى ضرف تمر يكفي داكشي لي داز عليها اليوم بغيتها ترتاح ولكن مكتصوقش لاضرتي واخا نعيامان وصفها لاقي
567,dirlkit-erlatsw.wav-756.wav,فعلا جات لوقيته دابا للحبل لي لاوي على كرشي كنت جايب معايا حبل صحيح لاوي على كرشي غير فحال تما حتاجيتوه في شيطاش درت الكرسي أو حيت لمكانه اللي معلقاه ف اللحيط وأنا ربت داك الحبل مع المصمار الليه تما تكيداك خينا على دهرو أو زيت ليه رجليه مع لحيط وربطتهم بداك الحبل ولا داير فحال إلماجيسكول ه كنقدر ند من لراسي ب
568,dirlkit-hpdsuln.wav-1854.wav,الب الّي يمكن كيسمو فينا بشويه فرضية ديال الميكروب ولا شي فيريوس ضربو تاهي كانت مطروحه زيد عليها واحد لي كا لينا را يمكن كنضاربو شي جن قضية ديال تسموم برزطات واحد صاحبنا بزاف عباتسلام حيفي للي بدات تا هو شاد طريق تصطيا كال الجارو لي مقابل معاه باش يضرب على الكارديانات فاش إيكون
569,dirlkit-mzhcbeg.wav-2598.wav,خلاو الناس دالحومه يكونو خارجين ع الصياق د العالم أو التطور و الحدات الليفيه أو التغير لي واقع معندهم التعلاقة بزمان الحقيقي أو التريخ أو الجغرافية أو المدون أو الأمام لاخرين عندهم زما خاصبيهم بحدهم مكيعرفو مكيحس بيهم م كيفهمو تحد إلا لا كان واحد منهم زمان بدائب بصيط
570,dirlkit-quvxaym.wav-3298.wav,القرايتي أو تقيدت ف واحد المدراسة ولكن تعامول دياله م صال حش و سي رجو فاش عرفوني ولد أسا مع بالادن ضربت معاهما عامت سادس بزز باش كملتو غديت شهده ديالي أوحبست القراية بالمرة غدي نشق طريقي فلبيزناس بلات عليه مرسم يه صافي نهرطناش أكتبرطرا وجهم على اسافينا الحربيد ميريكان للي كاينه في اليامان مت وصبعطاش أوتجرحو شيه تسعود و
571,dirlkit-hpdsuln.wav-1893.wav,ش الكارضيانات لي عنده م الليل شافو شي خيالات كيدخلو لكاشو التاني منهم للي شاف مرا لبسال بيض أو رجلين عندها ماشي ديال بناظم ديال ناكه عشاق نديشه زعمه أو ولا كلها واحد فهد الكاشو الملعون كيشوف يتخايل شي لعيبه وصلات الخبار الكاشو التاني اللمودير و مبقاش كيضور بيه باليله
572,dirlkit-hpdsuln.wav-2236.wav,صه راجل دار بح طانقية حط با ليزو باش يشري الكغارو خدمت نايطره أوحتى تعلى باليزه كان هنا دراد كبن عمي وصلنا لبرتو واش حطينه الباليزة وعطنينا غطاصه أو اشقوفه بين ما جاود العشران ونقسمو الحصيصه فجاشا ف بدات كل فرقة كتخرج لغنيمة حليت ديك الباليزة أويخرج منا واحد بوسكة اسف
573,dirlkit-agttghs.wav-158.wav,ان ديال الخياطة دياع لك سي را بشويه ولا كاين معا من غادوي طريق كاملة أو سيمو كيعفط وأنا كنكوليه نقص كاين صا راسو أوكيعاود عفطو نكول ليها نقص فاش عيت وليه تكانغزوها بالعكاز كيفهم راسو أوكيدير بحساهبي وصلنا لمقبرة مورسيونس ديال ارياح العصفة أوباش كيعجبك السيم أومحضر الكاسكه ديال الموطوك روس كيصوك بيه الموطوبيلكا
574,dirlkit-agttghs.wav-223.wav,هدي غادي نطير بيها هادي غنحك بيها هدي  ورك بيها دين ها رس بيها أو ليسطويله شفت بزاف دالأفلام ديال التعدب ف هاد المدة زيد عليهم دوكيو ونطيرا د كيفاش بنادم قدر يبدع فلي زوتيل ديال التعدب فكرت شيامات نصوب بواحد الخازوق وللي هي عسى طويله كطلعا معه بنادم أو كتخرجها ليه من فمو ولكن المشكلة كتبقى في التيكنيك
575,dirlkit-quvxaym.wav-3194.wav,يل هو متقبلو هداك الضحك ديالو حتى دازو شغور هاد لبارتيا حدها هنا سمانا لماجا نزيدون أفونسيو فيليسطوار عدا مكان أخوتي تا اللهو جونود لي كانوف
576,dirlkit-erlatsw.wav-788.wav,سي كتليها غادا طلايه أو تقطعيه عالحبل أنا راه ي نشدو ما نخليه شاي طيح عاون نتومي حتى طلعات أو عنق ت با من الحوط ديالو تا أنايقه معمراي درتهالو ف حياتو غاني كندير هالو فيماتو بقات مي معقره مع داك الحبل حتى قطعاتو طح علي با ولكن نشده لي داير لي ع
577,dirlkit-erlatsw.wav-595.wav,قادوس فمي كنحس بيناشف ساني مابين حيوطو لاسق بغيتي غير نبالعرايقي لقيت قرجوتيه مصيقه ومجفه و معطره خاشي يدي فجيوب سروالي أو حاس براسي بحال إلا كنتمستا فو قلمه كيفبوط روس تصحابلك روس طمار شامل دالحواس كل حسة بدات كدخل ف ليطه ديال دي كومبوزيسيوخي
578,dirlkit-honnbdk.wav-1457.wav,على عنقي كيعجنو فيه فهمت منى هدشي باي نكتة  كلتي على الرائس كافيا باش يشنقوني من باقلي عطا ضابيط الورضر ديالو شي وحدين باش يتاه الله و فيا تلتيام هنا كتسوات تسنين ف الحب السحرابي تلتيام ديال جلد و ضرب فيالرويضه فوق شلخا كيضربوني بطوه كيبرونشي وسلوكا بارتيات
579,dirlkit-agttghs.wav-93.wav,ماشي بالحمر يمرمقها م عاك درتي نقطب الخنوني ماشي بلقوقي يصلي هام عاك الحاصر لبقى فيها الحال حيت لي تلع صا فابر أو أنا مداير والو حلفت لبقات فجد باباه الكلبو خرجنا الساحة مع لعشرة قصط تولد داك البروف كيقرافط التاني أشنقتع ليه ضربت غبنصطاح مناطش عرفت من بعد بالي تعرس مني يدي
580,dirlkit-hpdsuln.wav-2190.wav,سكلتيره مزال موليت بندم عادي كانو كيتسنا وشي كليمات من عندي أو فاش ملقا وحد تحرف مقات زادو خلفهه أو خلاوني دازو ليام أو بدات حالتنا كتحسن بحكم العلاج أوالماكله لمزيانه جضور باش يصوبو لينا تصاور على قبل شي مسائل إدارية كنا في سيمانه التانية ديال أكتوبة
581,dirlkit-erlatsw.wav-612.wav,وماشي بعيد كاع الدور ليه في الخوا أولنضر م راسي في البحر فكان لختيار لي جاني عقله  فهد اللحضة هو دي ستراكشن وداكشي اللي يدرت مشيت لعند دوك ادراري لقيتهم فرشي الكارطون أو لياجورو مريحين كلها شاد في إيدوميكه و كيبوم ب نعرطو عليا باش نقلع معاه من القمار ولكن مبغيتش دارت لهض راما بين عتنا
582,dirlkit-quvxaym.wav-2867.wav,مال بلا مها إتسعراع ولاه يشرب شي قطر هاد الما كنا واصلين انص ديال طريق أو حنا طالعين ف ديك الدله ضربت على شفور ديالنا مسكين لقيت وجوهو م خطوف ينو لي منى طافيه خطواتو تقال ونفس مكيطلعه غير بلكشيفه شويه تج دلي بقى عندو خرجو صوغت من فمو كيتيرت شفاقة كالينا بغيت اللما خصني ضها
583,dirlkit-rtebocg.wav-3408.wav,وإلا بقا عايشتاتلقو س راحو غادي لقاني كانتسنا فيه مع الخرجات الحبس سؤال لي قدر يطيح ليكم فيالبال هواخ علاش داير من لقتي لا خدمه كاين بزاف تلعى صباب فلوس بطابيعة الحال واحد منهم الهيباها سطاتيه ادريات أو سيرتو ديك الصولطه اللي كتكون عندي باش نقرر
584,dirlkit-honnbdk.wav-1531.wav,خوكم ميليونير هدي مدة و خالي لوزيره م برزط ليها راسي كيجي زورنا ديما واحد النهار كالي واش نت مباغيش دير مستقبالك جمت معرفت معا نكول واش مزال شي موستقبال قدام واحد بحالي خالي كيدوي ديما باللهجة ديال شي واحد كيفهم في قولشي ضروري ما  غدي يكون شي حد بحالو فيالفامله عندكم
585,dirlkit-honnbdk.wav-1354.wav,ق باساروت في باب البلوك وقف باح جي ولكن تبتوه الخوت باش ميدير شي روينه تفتح الباب الناس كامله واقفةه مشاو دوك الخوت حتى قربو يخرجو تلفتو شافو فباهم أو خرجو تسد الباب با حججيس لات من بين يدي ندوك الرجا للي شادينو أو جرا بحال شي دري باقي ف العشرينا لجاهت لا بابو
586,dirlkit-honnbdk.wav-1177.wav,وادا أو هدشي كامل الفضط ديالو كيعرجع عل طبيب دالحبس لي دار زوان حتى قدرو بزا ف ناس يداوا مريحين واحد النهار حتى وصل المساج من البلوق سابع لدراري ضمورز فيه هدشي طبيب دالحبز قتل جوج دراري من البرومو ديالو مراتلت هي م وصلنا مساج آخر من بلوق ربعه أو عشرين تيكول بللي طبيب دالحب
587,dirlkit-honnbdk.wav-1027.wav,يسارجو كاليه حط داكشي ا وض لقحبه يالله دابا غطصيديك في البرما نشوف معندهو مايدير خشاهم خرجو يدي مسلوخين منوسط ديك صوبه أوارك عليه صحه يهز البرماء بدوك يدين للي تسلخو ويدخلها البلوك كل ماداهزدشي يامات كيتقسل شي حد فيهادر الوينه اللي كتوقع باش دخل لمعاكله
588,dirlkit-agttghs.wav-355.wav,جا النهار المعود درت مع اسيمون يري حفق هيهو بعيدة على الفيلة ديال المحامبخمسة دقايق على لرجلين لا حتاجيته غادي نعيط اللاه ضربت صاكادو على ضهري به شي لعيبات غادي نحتاجهم لبست انيقه بوش ديت في إيدي كاطو رزا من لتحت إينفوا غادي يحل المحامبة بدارو با شي دخل غادي ندفعو ندخل لمهر
589,dirlkit-erlatsw.wav-731.wav,خدي أيطلع معايا القالب بويتضربه ولشيه في لزيرو عندي سيمانه باش نطرق كاع المصامر قبل ماد جي يجمعه الماجيو دما غي كيجونكل بلا سيلو شنو هو اسلاح اللي تقدر دمعاك ويكون كافي باش تخلعو تيبان لي بللي هاد سلاح خصيت و فروفيه جوج دشروط ضربتو تكون كاتقتل أواشكل ديا ألو يكون كيضهشر بنا
590,dirlkit-rtebocg.wav-3377.wav,بيكتي مديالي كيتعدب غدي ماشي مهمة ديالي ما إيكون لاقتالو فاش كيه لقا راسو واحد القتال سمعت بي خدم بجوج تلعيبات في القتيرو الويسكي ورموك  كيفاش دعرض ليها أنا غنعاود ليكم الهداف لي تعطاليه كان واحد البركاك أو المنظمة كان تبغا القتيلات بان بحال شي يكسيضو باش البوليس ميح
591,dirlkit-agttghs.wav-129.wav,ي بقيتي لي و إلا مشات تجرات ليك شي حاجه راه صبراي محال قدا عليها الله يرضي عليك لا منساه هدشي مباقيش تجبدو راك مزال صغيرة وادنيا قدامك أو ربي غادي يعوضك كل خير بقات مي لي كتبرد فيا أوالنهار للي شاعلى فيا مدارية بيها أو مغيط فيها أكلام
592,dirlkit-erlatsw.wav-572.wav,كالين من ضاروب علا ميصق تاحد الخبار و هاد السر هدا مكان كيعرف و تاحد من غير تلاته هد اناس با و مي و أو سي عالي لي كان عايش راسو ف ديالك الدار أوفهاد النهار هدات تزاديت عليهم حتى أنا أو دبارات زاديت أو حتى نتوما في الأول خرب قاني هدشي حيت ما عمري كنت كنتسنا با يكون كيطاسك فقيه ديال جامع كيصلاي بالناس خمسة دالمرات ف
593,dirlkit-honnbdk.wav-1503.wav,ي سولني شي فورظ الطاكسي فين غادي كتليه فين ما كان مفهموالو شاف ريطروفيزور أو وعاود سولني بغيتها نسكتو كتليه جبيا دورة ف كاع دروبه القدام ساعة أو حنا كان خيطأو في زناقي كنت ف واحد ليطام مديزاكتيفي فيه اتفكير فاش فقت من لكلبه سولت راسي أفي
594,dirlkit-hpdsuln.wav-1624.wav,كتسمع منا عندهم غير اسبة التهديد أو تجرها ف كاع القنات مكينه كطحن كولشي عفط ليها عبابو على البوطونا أو تأكتيفات فهاد اللحظه خرجو واحد خينا من وسط الناس طال عليه دم مقصدع بابو كاليه شنو كاديراع بابو ماشي هدشي لي تافقنا عليه سي طلعوى لجينيرال المدبوح واحد من ريوصه لي بلناو باش ي
